rid,rTitle,rUser,rText,rURL,MEDIA_PROVIDER,PUBLISH_DATE,VIEW_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,BLOG_POST_SENTIMENT 
85401232,FOTO: Marcelo Chamusca chega a Belém para assumir o Paysandu,KATADOR,"Marcelo Chamusca cumprimenta uma torcedora e sócia do Paysandu (Foto: Pedro Cruz/GloboEsporte.com) O novo técnico do Paysandu, Marcelo Chamusca, chegou a Belém no final da manhã desta quarta-feira. O novo comandante bicolor foi recebido no desembarque pelo porvir presidente do Papão, Sérgio Serra, além do...",http://www.katador.com.br/foto-marcelo-chamusca-chegaa-belem-para-assumir-o-paysandu/,Aggregator,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
85627187,TWEET FROM: ARIANE_SILP,ARIANE_SILP,30/11/16 Mamãe❤️: Fiz angu e carne moída pra você  30/11/16 Mamãe❤️: Te amo 30/11/16 Mamãe❤️: ❤  Minha mãe dps de gritar cmg de manhã,http://twitter.com/1584317857/statuses/804054156545757185,TWITTER,2016-11-30,0,0,0,0,0,0,0,693,638,10260,Neutral
85671972,TWEET FROM: JAQUEE_182,JAQUEE_182,RT @AmazingPhil hi i'm phil and i'm a terrible flat mate who steals cereal and leaves kitchen cupboards open and i deserve to live to leave in great shame �,http://twitter.com/104622539/statuses/804054208072871936,TWITTER,2016-11-30,0,0,0,0,0,0,0,305,465,37996,Neutral
85678973,TWEET FROM: BABII_SANTTOOS,BABII_SANTTOOS,"@viic_santos14 @wesleeyk Kkkkkkkkkkkkkkkkkkk, coitada da marcela, vai ter que ficar levando marmita pro wess",http://twitter.com/750758752853295104/statuses/804054160790396928,TWITTER,2016-11-30,0,0,0,0,0,0,0,377,597,11544,Neutral
85700744,TWEET FROM: LINARAGOMES1,LINARAGOMES1,Stephanie estava cheirando Nescau,http://twitter.com/4856328310/statuses/804054225877659649,TWITTER,2016-11-30,0,0,0,0,0,0,0,343,509,7360,Neutral
85807683,Marcos Vinícius reúne vereadores em café da manhã; Luís Flávio comparece,,"30/11/2016 as 12:32 Marcos Vinícius reúne vereadores em café da manhã; Luís Flávio comparece Com a reunião, está cada vez mais consolidada a aliança para a eleição de Marcos Vinícius O vereador e candidato a presidência da Câmara Municipal de João Pessoa (CMJP), reuniu, em um café da manhã, 15 vereadores que...",http://www.wscom.com.br/noticias/politica/marcos+vinicius+reune+vereadores+em+cafe+da+manha+luis+flavio+comparece-207116,Generic Blogs,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
85824077,A Carona,CASA TOTIPAH,". Deixaria a manhã de Sol frio para empurrar a Anja em bons quilômetros de subida ingrime, tortuosa e sem acostamentos. Um senhor puxou conversa, pediu para que eu sentasse, ofereceu algo pra comer e beber e me derrubou várias perguntas ardilosas que me fizeram pensar muito. - Qual o inimigo número um da...",http://casatotipah.blogspot.com/2016/11/a-carona.html,Blogspot,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
85882387,TWEET FROM: NAIIARAFR,NAIIARAFR,Tomei café da manhã na hora do almoço e tô almoço quase na hora da janta,http://twitter.com/220751081/statuses/804054421030191104,TWITTER,2016-11-30,0,0,0,0,0,0,0,162,174,36460,Neutral
85896332,“Gamificação:  os jogos e aplicativos  nos Programas de Voluntariado Empresarial”,SILVIACVSP," Ana Maria da D’Angelo pela cortesia do café nos encontros e ao comite que organiza, planeja e articula os encontros, todas voluntárias muito comprometidas e dedicadas! Claudia Sintoni Viviane Chies Giuliana Preziosi Roberta Rossi Marcela Marchi Silvia Naccache Fernanda Sakamoto Renata Toledo Anna Carol...",http://voluntariadoempresarial.org.br/2016/11/30/gamificacao-os-jogos-e-aplicativos-nos-programas-de-voluntariado-empresarial,Generic Blogs,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
85902848,TWEET FROM: TAYSSACRF_,TAYSSACRF_,Nescau https://t.co/EvKpdt1h1c,http://twitter.com/750518863696171008/statuses/804054468694278144,TWITTER,2016-11-30,0,0,0,0,0,0,0,428,609,17068,Neutral
85906693,30.11.2016,,"Ah Fortaleza sempre tão maltratada!!!! Assim estamos preparados para receber os turistas em Fortaleza para a temporada de férias. Apenas dois exemplos em uma das alamedas da Av. Antônio Justa, ao lado do supermercado Pão de Açúcar do Náutico na manhã deste dia 29/11/16. Essa situação persiste há vários meses...",http://jrconta.blogspot.com/2016/11/30112016_48.html,Blogspot,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
85950782,TWEET FROM: GABIGPLUXO,GABIGPLUXO,Como estou de férias...pode...cookie recheado...� https://t.co/EgZwxxbFEr,http://twitter.com/794541384975994880/statuses/804054487442792448,TWITTER,2016-11-30,0,0,0,0,0,0,0,52,1775,204,Neutral
85995474,TWEET FROM: DESSACOALA,DESSACOALA,Fiz um nescau muito delícia quando fui perceber o leite estava podre ��,http://twitter.com/717158586535821312/statuses/804054550143520773,TWITTER,2016-11-30,0,0,0,0,0,0,0,89,156,1337,Neutral
86018434,TWEET FROM: MARI_LIGHTWOOD5,MARI_LIGHTWOOD5,Toddy! https://t.co/dawMQXF54A,http://twitter.com/2798461401/statuses/804054573031837700,TWITTER,2016-11-30,0,0,0,0,0,0,0,2220,1925,12405,Neutral
86035804,Reply From: Nestlé  ,NESTLÉ,"Oi Jon, verificamos que nossa equipe já entrou em contato com você, pode nos confirmar isso, por favor? Estamos à disposição, até mais.",http://www.facebook.com/permalink.php?story_fbid=945430588922380&id=207275136067178&comment_id=947139132084859,Facebook Replies,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
86035812,Reply From: Nestlé  ,NESTLÉ,"Oi Jon, verificamos que nossa equipe já entrou em contato com você, pode nos confirmar isso, por favor? Estamos à disposição, até mais.",http://www.facebook.com/permalink.php?story_fbid=945430588922380&id=207275136067178&comment_id=947139408751498,Facebook Replies,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
86061917,TWEET FROM: BARROSLEONARDOO,BARROSLEONARDOO,Bem? Vive brigando na internet https://t.co/9QmjS5htF1,http://twitter.com/2193488102/statuses/804054607756464129,TWITTER,2016-11-30,0,0,0,0,0,0,0,205,267,24707,Neutral
86144168,TWEET FROM: DOISTAVIO,DOISTAVIO,@freitas_xx nossa vamo e com VA compra vários açaí granola pastel sobá espeto sushi,http://twitter.com/245151576/statuses/804054767458783232,TWITTER,2016-11-30,0,0,0,0,0,0,0,579,273,6300,Neutral
86203360,TWEET FROM: DRIMPPER,DRIMPPER,"meu ritual a lua deu certo cara, a mãe terra tá me abençoando muito",http://twitter.com/88245255/statuses/804054790389059584,TWITTER,2016-11-30,0,0,0,0,0,0,0,457,930,13573,Neutral
86208481,TWEET FROM: COOKIE_DO_IRWIN,COOKIE_DO_IRWIN,RT @natashasarlo Não me aguentei... Ignorante de merda! https://t.co/JwjsnTjA2Y,http://twitter.com/2618006807/statuses/804054828842369024,TWITTER,2016-11-30,0,0,0,0,0,0,0,2523,1463,7409,Neutral
86239206,TWEET FROM: ZUPANELAS,ZUPANELAS,@eduardomiiller 3x10 no supino reto,http://twitter.com/295833619/statuses/804054842608152576,TWITTER,2016-11-30,0,0,0,0,0,0,0,576,1366,46587,Neutral
86257576,TWEET FROM: FABIOCOSTACG,FABIOCOSTACG,"RT @cartamaior Em nome do bem vindo combate à corrupção,partidarizaram o judiciário, destruíram a cadeia do petróleo e as empreiteiras e chantageiam o país https://t.co/QGjE8kaeGn",http://twitter.com/51724836/statuses/804054864586219520,TWITTER,2016-11-30,0,0,0,0,0,0,0,1636,2019,13254,Neutral
86384477,TWEET FROM: CHAVESFONTTS,CHAVESFONTTS,RT @mlkdocaramba 2013: Cafe é muito ruim 2014: com leite até q n é tanto 2015: bebo so 2 golinho puro de manhã so pra acordar  2016: https://t.co/MSLrwSPcNw,http://twitter.com/534507193/statuses/804054985923317761,TWITTER,2016-11-30,0,0,0,0,0,0,0,484,328,373,Neutral
86457241,TWEET FROM: _AMANDAJONES,_AMANDAJONES,@jrsantss não esquecendo da minha amiga de toda hora NESFIT,http://twitter.com/30441132/statuses/804055018882158594,TWITTER,2016-11-30,0,0,0,0,0,0,0,484,1001,173791,Neutral
86679824,High school of the dead,DÊ CELLIS,"Numa manhã comum tudo acontecia normal como em qualquer outro dia. Do telhado, Komuro Takashi, o personagem principal, observa um estranho acontecimento nos portões do colégio: um homem suspeito está causando confusão. Um dos professores ao tentar expulsá-lo, acaba sendo mordido pelo homem suspeito e em meio...",http://desenhose-animes.blogspot.com/2016/11/high-school-of-dead.html,Blogspot,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
86725210,TWEET FROM: NESCAU_GRT,NESCAU_GRT,RT @soufiadaputa gente juro que vou tentar ser mais falsa sei que vcs gostam https://t.co/FYx6IGyDqx,http://twitter.com/727249584339165185/statuses/804055329793253377,TWITTER,2016-11-30,0,0,0,0,0,0,0,43,49,1415,Neutral
86776845,Câmara dos Deputados faz uma devassa no texto original do projeto anticorrupção e aprovam leis do projeto procorrupção.,COSME JUNIOR MENDES,"Vimos parlamentares darem uma demonstração clara e robusta de quem manda no Brasil, é o agente da corrupção. Por: Mendes Junior O Patriota! editar - Um sentimento terrível está a nos consumir; - toda nossa autoestima e esperança, enquanto cidadãos está a sucumbir diante do poder da corrupção política. – Cidad...",http://mendesjunioropatriota.blogspot.com/2016/11/camara-dos-deputados-faz-uma-devassa-no.html,Blogspot,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
86788624,TWEET FROM: FABIOFREITAS96,FABIOFREITAS96,Vou fazer uma vitamina de banana com aveia...,http://twitter.com/2631573549/statuses/804055371270778880,TWITTER,2016-11-30,0,0,0,0,0,0,0,336,868,5479,Neutral
86798928,TWEET FROM: PEDROSKATE1,PEDROSKATE1,"Sociedade o problema é essencial e se ninguém vai ser do bem, bom tentemos ser menos mal",http://twitter.com/1323406075/statuses/804055392301056000,TWITTER,2016-11-30,0,0,0,0,0,0,0,160,156,1443,Neutral
86812154,TWEET FROM: NESCAU_KILLER,NESCAU_KILLER,Esse pessoal guarda muito rancor,http://twitter.com/91470173/statuses/804055409942261760,TWITTER,2016-11-30,0,0,0,0,0,0,0,776,941,59017,Neutral
86830250,TWEET FROM: PAULOANTONIO02,PAULOANTONIO02,"RT @cartamaior Em nome do bem vindo combate à corrupção,partidarizaram o judiciário, destruíram a cadeia do petróleo e as empreiteiras e chantageiam o país https://t.co/QGjE8kaeGn",http://twitter.com/279560946/statuses/804055425213747201,TWITTER,2016-11-30,0,0,0,0,0,0,0,250,192,8674,Neutral
86833248,TWEET FROM: RAHSTECHOW,RAHSTECHOW,"RT @Tavinhosantos Quer discutir aborto vai pro facebook, twitter a gnt discute nescau ou toddy caralho",http://twitter.com/44002529/statuses/804055453890183168,TWITTER,2016-11-30,0,0,0,0,0,0,0,297,762,58298,Neutral
86843270,TWEET FROM: ZONADOPAULO,ZONADOPAULO,RT @SeriesBrasil Krysten Ritter (Jessica Jones) no Gotham Awards. https://t.co/ZU2cfRpBAH,http://twitter.com/2426141917/statuses/804055456897519617,TWITTER,2016-11-30,0,0,0,0,0,0,0,8,132,285,Neutral
86852564,6 hostels exóticos ao redor do mundo para se hospedar e ainda gastar pouco,GUIA DA SEMANA," Tailândia, o Hostel Hin Ban Dinso foi considerado por duas vezes consecutivas o melhor hostel do mundo. Parte disso se dá por seus quartos, exclusividade, área externa e excelente atendimento. Um quarto privado com café da manhã sai a partir de U$ 22 por dia. Toco Heritage Hostel, Tóquio Foto: Guia da Semana...","https://diversao.terra.com.br/guiadasemana/6-hostels-exoticos-ao-redor-do-mundo-para-se-hospedar-e-ainda-gastar-pouco,fc09dc11c670fa4dcade1adb0396f0bfy0a5hbb6.html",Mainstream Media,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
86881455,TWEET FROM: NESCAU_KILLER,NESCAU_KILLER,A vida é muito curta pra guardar rancor gente,http://twitter.com/91470173/statuses/804055463243419648,TWITTER,2016-11-30,0,0,0,0,0,0,0,776,941,59018,Neutral
86894692,TWEET FROM: VEKAMSD,VEKAMSD,mainha comprou nescau em vez de toddynho e leite instantâneo em vez de integral mainha me odeia,http://twitter.com/799299769/statuses/804055526019596289,TWITTER,2016-11-30,0,0,0,0,0,0,0,142,191,10655,Neutral
86993969,Confira as mudanças que os Deputados aprovaram no golpe contra as '10 medidas' e quais partidos fizeram parte,JRL.REDATOR," deputado Carlos Marun (PMDB-MS), a pedido da OAB. Pena: 1 a 2 anos de detenção e multa. 3. Reportante do bem 3: Retirada a instituição do ""reportante do bem"": figura cuja denúncia a órgãos da Justiça ou à imprensa acarretasse imposição de penalidades poderia receber até 20% dos valores recuperados - destaque...",http://jornalivre.com/2016/11/30/deputados-aprovaram-ao-menos-11-mudancas-no-pacote-das-10-medidas/,Wordpress,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
87009655,Cobertura de acidente aéreo faz Globo explodir na audiência. Confira os consolidados desta Terça-feira (29/11),," Nada Será Como Antes 17,8 Supermax 9,0 Jornal da Globo 7,6 Programa do Jô 5,4 Escaândalos – Bastidores do Poder 4,5 Corujão 1 – Quase Famosos 3,6 Hora 1 5,9 Record 8,5 Balanço Geral Manhã 4,0 SP no Ar 6,7 Fala Brasil 6,7 Hoje em Dia 6,0 Balanço Geral SP 9,2 Amor e Intrigas 7,5 Vidas em Jogo 5,8 Cidade Alerta 10...",https://tvsaudiencianews.wordpress.com/2016/11/30/cobertura-de-acidente-aereo-faz-globo-explodir-na-audiencia-confira-os-consolidados-desta-terca-feira-2911,Wordpress,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
87032403,RECIPROCIDADE,FABIANA BRAGA," olhos que só reparam, o pensamento que só negativa... E o pior é que nem se dão conta. Se acham com razão, não ouvem ninguém, não aceitam. Triste. Se olhassem para dentro, se pudessem ver a si mesmo, se envergonhariam. Insensatos. Mudem suas atitudes. Seu comportamento. Atraiam o que te faz bem. Os que te fazem...",http://tudodibomsiempre.blogspot.com/2016/11/reciprocidade.html,Blogspot,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
87064997,TWEET FROM: HTPSTILES,HTPSTILES,toddy https://t.co/P23ImPO8QB,http://twitter.com/601518985/statuses/804055715535081473,TWITTER,2016-11-30,0,0,0,0,0,0,0,2689,4791,89749,Neutral
87122520,Como era de se esperar: deputados destruíram completamente as “10 medidas contra a corrupção”. A sessão da Câmara entrou pela madrugada e impediu mais rigor na punição dos políticos envolvid,CARLOS AMORIM," política no país. A votação na Câmara, nas dobras da madrugada, acabou com as “10 medidas contra a corrupção”, iniciativa do Ministério Público Federal apoiada por 2,4 milhões de assinaturas populares. Foi mais uma demonstração de que essa gente legisla em causa própria, de modo a proteger os seus privilégios e...",http://carlosamorim.com/2016/11/30/como-era-de-se-esperar-deputados-destruiram-completamente-as-10-medidas-contra-a-corrupcao-a-sessao-da-camara-entrou-pela-madrugada-e-impediu-mais-rigor-na-punicao-dos-politicos-en/,Wordpress,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
87150864,Procuradores ameaçam renunciar coletivamente à Lava Jato,ESPECIAL PARA TERRA,"Procuradores ameaçam renunciar coletivamente à Lava Jato Membros da força-tarefa disseram que, ao modificar pacote anticorrupção, Câmara sinalizou ""começo do fim"" da operação Mariana Franco Ramos comentários O coordenador da força-tarefa da Lava Jato, Deltan Dallagnol, disse que a inclusão, no pacote anticorr...","https://noticias.terra.com.br/brasil/procuradores-ameacam-renunciar-coletivamente-a-lava-jato,e00d7b5abb0400a019d2c6e44d01a59fao0sm29t.html",Mainstream Media,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
87232466,Chiquititas - Resumo dos Capítulos 61 ao 65 (05.12 a 09.12),BLOGCENAABERTA," manhã já foi tirado da mesa. Valentina explica que foi tirado há pouco tempo, pois já está quase na hora de servir o almoço. O garoto responde grosseiramente pra governanta, a chama de velha e ordena que lhe sirva. Valentina pede mais respeito e que se ele quiser que vá sozinho até a cozinha se servir. Duda...",http://www.cenaaberta.com/2016/11/chiquititas-resumo-dos-capitulos-61-ao.html,Aggregator,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
87393676,TWEET FROM: NIVIAREGINA,NIVIAREGINA,RT @merifrasson @folha kkkkkkkkk não podem estar acima do bem e do mal. Gilmar Mendes na lists de Furnas e Delagol comprou 2 aptos do minha casa minha vida,http://twitter.com/42361572/statuses/804056119266181120,TWITTER,2016-11-30,0,0,0,0,0,0,0,4728,3506,70784,Neutral
87430745,TWEET FROM: BBABIFRANCO,BBABIFRANCO,RT @fiImart Breakfast at Tiffany's (1961) https://t.co/QsxK3YhR5L,http://twitter.com/3286989000/statuses/804056145388339200,TWITTER,2016-11-30,0,0,0,0,0,0,0,713,526,7717,Neutral
87442880,TWEET FROM: MAYCOUTTO,MAYCOUTTO,RT @jackefariass tomei aquele café da manhã com turma maravilhoso ❤�,http://twitter.com/299785165/statuses/804056028916699139,TWITTER,2016-11-30,0,0,0,0,0,0,0,122,144,6302,Neutral
87602380,TWEET FROM: GRRRRLHERME,GRRRRLHERME,RT @fiImart Breakfast at Tiffany's (1961) https://t.co/QsxK3YhR5L,http://twitter.com/191978206/statuses/804056320269832195,TWITTER,2016-11-30,0,0,0,0,0,0,0,469,488,6852,Neutral
87701477,O mês da consciência negra e a representatividade na TV,," Candy Mel. O Estação Plural conta também com uma apresentadora negra, a cantora Ellen Oléria, que, ao lado do jornalista Fefito Oliveira, compõe o trio de apresentadores do programa. Em 2013, a EBC criou o Comitê pela Equidade de Gênero e Raça, que vem sendo responsável por promover este debate de forma mais...",http://www.cartacapital.com.br/blogs/intervozes/a-representatividade-do-negro-na-tv-no-mes-da-consciencia-negra,Mainstream Media,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
87794151,TWEET FROM: EWERLUIIZ,EWERLUIIZ,açaí + leite condensado+ovomaltine + sucrilhos= combinação perfeita,http://twitter.com/322233572/statuses/804056488604004352,TWITTER,2016-11-30,0,0,0,0,0,0,0,54,37,14427,Neutral
87860564,A tragédia da Chapecoense e a vergonha que sinto – às vezes – da minha profissão (jornalismo) :'(,FERNANDO GUIFER,"A journalist in direction to the improbable Alternar lateral 30 de novembro de 2016 30 de novembro de 2016 A tragédia da Chapecoense e a vergonha que sinto – às vezes – da minha profissão (jornalismo) :'( Embora indispensável e de suma importância à sociedade, o jornalismo trabalha com o retrógrado e...",http://www.fernandoguifer.com.br/index.php/2016/11/30/a-tragedia-da-chapecoense-e-a-vergonha-que-sinto-as-vezes-da-minha-profissao-jornalismo/,Generic Blogs,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
87862134,TWEET FROM: _NAALUIZA_,_NAALUIZA_,"@rabello_maluh a @GabiMendes07  é uma, mas é do bem",http://twitter.com/333496531/statuses/804056580924784640,TWITTER,2016-11-30,0,0,0,0,0,0,0,307,581,13152,Neutral
87945894,TWEET FROM: STARSTRUCKKQ,STARSTRUCKKQ,RT @anaclneves Não aguento mais acordar todo dia 7 da manhã pra levar um bolo da Juliana,http://twitter.com/125204677/statuses/804053972030017536,TWITTER,2016-11-30,0,0,0,0,0,0,0,202,408,68072,Neutral
87961569,TWEET FROM: FILLEAL,FILLEAL,RT @maccua CIDADÃO QUE ENVERGONHA E TIRA DO SÉRIO O BRASIL DO BEM !!! :( https://t.co/wb0MN6KATR,http://twitter.com/107063790/statuses/804056679847522304,TWITTER,2016-11-30,0,0,0,0,0,0,0,1131,1437,112958,Neutral
88058218,TWEET FROM: DENISCRATCH,DENISCRATCH,Favorited Plump DJs RIPEcast - Live from Breakfast of Champions 2013 by The Space Cowboys https://t.co/sfD1QsgRaY on #SoundCloud,http://twitter.com/26351169/statuses/804056796700807168,TWITTER,2016-11-30,0,0,0,0,0,0,0,1096,143,3110,Neutral
88135044,TWEET FROM: PERRIETOUCHS,PERRIETOUCHS,"Cookie disse pra eu n me arrepender de ter feito o wattpad pq ele me trouxe coisas boas ,e de certa forma ele trouxe ela, sempre serei grata",http://twitter.com/529505112/statuses/804056769177776128,TWITTER,2016-11-30,0,0,0,0,0,0,0,593,3048,199310,Neutral
88144615,TWEET FROM: WNEMSPFC,WNEMSPFC,Pessoas do bem como o time todo da chapecoense e jornalistas morrem pessoas  que não tem coração como Del Nero tão vivo vida injusta,http://twitter.com/181771750/statuses/804056864296144896,TWITTER,2016-11-30,0,0,0,0,0,0,0,3175,11527,272120,Neutral
88151519,TWEET FROM: NESCAU_GRT,NESCAU_GRT,@Umshipper VOCÊ com os Haters querido! https://t.co/1isUf7vehu,http://twitter.com/727249584339165185/statuses/804056865407717378,TWITTER,2016-11-30,0,0,0,0,0,0,0,43,49,1416,Neutral
88161464,TWEET FROM: BIZZLEDECABELLO,BIZZLEDECABELLO,�Nescau� https://t.co/hzttvRiAmF,http://twitter.com/1486333064/statuses/804056868519821313,TWITTER,2016-11-30,0,0,0,0,0,0,0,456,1198,83730,Neutral
88175053,TWEET FROM: CAIOSTROKES,CAIOSTROKES,1 guaravita + 1 café (manhã) + 1 mate + 1 café (tarde) = gastrite,http://twitter.com/203907103/statuses/804056881421578241,TWITTER,2016-11-30,0,0,0,0,0,0,0,206,216,9667,Neutral
88243497,TWEET FROM: BRIEFWHISSSPER,BRIEFWHISSSPER,Eu to em abstinência de nescau e é seríssimo,http://twitter.com/190356738/statuses/804056921372315648,TWITTER,2016-11-30,0,0,0,0,0,0,0,120,135,1229,Neutral
88265498,TWEET FROM: GOMINHASL,GOMINHASL,@valeria_soaresp cookie,http://twitter.com/790184551754637313/statuses/804056559504523265,TWITTER,2016-11-30,0,0,0,0,0,0,0,430,128,342,Neutral
88415105,TWEET FROM: AHTRIMESMO,AHTRIMESMO,@breezysswag eu tô só com meu cafezinho da manhã na pança hahahaha,http://twitter.com/62654812/statuses/804056992423804928,TWITTER,2016-11-30,0,0,0,0,0,0,0,362,559,66794,Neutral
88454807,TWEET FROM: GABRIELA_MELLO7,GABRIELA_MELLO7,RT @islaaCRF Se nesfit de chocolate nao é o melhor biscoito eu n sei o que é,http://twitter.com/719308214697881600/statuses/804057126347935744,TWITTER,2016-11-30,0,0,0,0,0,0,0,197,279,8430,Neutral
88469089,TWEET FROM: __LAZAROJOAO,__LAZAROJOAO,"RT @demeeii E se ninguém vai se do bem Bom, tentemos ser menos mal!",http://twitter.com/2936402481/statuses/804057150406488064,TWITTER,2016-11-30,0,0,0,0,0,0,0,674,495,12657,Neutral
88474961,TWEET FROM: PPAOLACS,PPAOLACS,"Tava no tican hoje de manhã c a pam, comprei uma casquinha de açaí e derrubei no chão �",http://twitter.com/597845390/statuses/804057148967763968,TWITTER,2016-11-30,0,0,0,0,0,0,0,849,10753,16765,Neutral
88481022,TWEET FROM: VINICIUSLAMANA_,VINICIUSLAMANA_,"RT @zelune só caso se minha esposa tiver um cachorro chamado ""estação trianon masp""  ""betoneira"" ou ""marmita""",http://twitter.com/51788439/statuses/804057143116726273,TWITTER,2016-11-30,0,0,0,0,0,0,0,56,493,9967,Neutral
88697315,TWEET FROM: JOAODAVINHETA,JOAODAVINHETA,só quero deixar registrado que  EU AMO MINGAU DE AVEIA,http://twitter.com/2355222836/statuses/804057399065792512,TWITTER,2016-11-30,0,0,0,0,0,0,0,481,804,11337,Neutral
88789957,TWEET FROM: _FABIFELICIANO,_FABIFELICIANO,@SimCheff cadê a marmita pra amiga aqui,http://twitter.com/466698075/statuses/804057498223333378,TWITTER,2016-11-30,0,0,0,0,0,0,0,1302,2739,83632,Neutral
88845039,TWEET FROM: EITALIVIAA,EITALIVIAA,RT @karinnamelo homem pode falar de aborto sim afinal eles nasceram do mesmo lugar que as mulheres ou vcs acha que eles vieram numa caixa de sucrilhos?,http://twitter.com/2290548857/statuses/804057509497552896,TWITTER,2016-11-30,0,0,0,0,0,0,0,1430,1249,14756,Neutral
88904442,A Parábola do Joio e do Trigo,CRIS LUCHMAR,"Durante todo o dia, o semeador semeou trigo em seu campo. Ao final do dia, enquanto o sol estava pondo-se, voltou para sua casa feliz de ter realizado sua tarefa, pois sabia que aquele trigo que mais tarde brotaria e seria colhido, será transformado em pão e vai alimentar muitas pessoas. Mas este semeador...",http://crisluchmar.wordpress.com/2016/11/30/a-parabola-do-joio-e-do-trigo/,Wordpress,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
88906122,TWEET FROM: RAYSSACAIXINHA,RAYSSACAIXINHA,quais são as chances de a gente entrar numa pão dourado às 6 da manhã e estar tocando System of a Down?,http://twitter.com/231605383/statuses/804057414647578628,TWITTER,2016-11-30,0,0,0,0,0,0,0,331,309,14033,Neutral
88933193,TWEET FROM: DHAQUEBENAYON,DHAQUEBENAYON,Nescau acompanha o pão com queijo e  strogonoff... Gosto é do estrago❤,http://twitter.com/755812363157331968/statuses/804057533468069891,TWITTER,2016-11-30,0,0,0,0,0,0,0,257,70,179,Neutral
88934664,TWEET FROM: EITALIVIAA,EITALIVIAA,RT @karinnamelo homem pode falar de aborto sim afinal eles nasceram do mesmo lugar que as mulheres ou vcs acha que eles vieram numa caixa de sucrilhos?,http://twitter.com/2290548857/statuses/804057631614763009,TWITTER,2016-11-30,0,0,0,0,0,0,0,1430,1249,14756,Neutral
89026076,TWEET FROM: CRLGRIMWS,CRLGRIMWS,RT @fiImart Breakfast at Tiffany's (1961) https://t.co/QsxK3YhR5L,http://twitter.com/230893670/statuses/804057737650913281,TWITTER,2016-11-30,0,0,0,0,0,0,0,1474,742,10370,Neutral
89155318,TWEET FROM: GIULLIANOMP,GIULLIANOMP,RT @merifrasson @folha kkkkkkkkk não podem estar acima do bem e do mal. Gilmar Mendes na lists de Furnas e Delagol comprou 2 aptos do minha casa minha vida,http://twitter.com/53766242/statuses/804057846979710979,TWITTER,2016-11-30,0,0,0,0,0,0,0,173,290,27803,Neutral
89213065,TWEET FROM: FROZINHADOHORAN,FROZINHADOHORAN,"sim, de manha! O restante do dia passei comendo #MTVStarsNiallHoran https://t.co/AKAqV79LDY",http://twitter.com/783023836199579652/statuses/804057888662683648,TWITTER,2016-11-30,0,0,0,0,0,0,0,322,149,1452,Neutral
89214107,TWEET FROM: GLENDAAGATHA_,GLENDAAGATHA_,RT @mlkdocaramba 2013: Cafe é muito ruim 2014: com leite até q n é tanto 2015: bebo so 2 golinho puro de manhã so pra acordar  2016: https://t.co/MSLrwSPcNw,http://twitter.com/1852024429/statuses/804057906073243648,TWITTER,2016-11-30,0,0,0,0,0,0,0,375,443,3585,Neutral
89269912,TWEET FROM: GOMMES_RAFAEL,GOMMES_RAFAEL,#QueMeFalteTudoMenos o nescau,http://twitter.com/1964900712/statuses/804057963426172928,TWITTER,2016-11-30,0,0,0,0,0,0,0,2307,1353,3085,Neutral
89298698,TWEET FROM: SWEETCOHEN,SWEETCOHEN,RT @hankgreen Sometimes I only go to sleep because I want breakfast to come faster.,http://twitter.com/322823393/statuses/804057986402549760,TWITTER,2016-11-30,0,0,0,0,0,0,0,1688,895,90304,Neutral
89480053,TWEET FROM: SAMIRSILVA_X,SAMIRSILVA_X,RT @Lucasfmilgrau Pessoas do bem como o time todo da chapecoense e jornalistas morrem pessoas  que não tem coração como Del Nero tão vivo vida injusta,http://twitter.com/163955235/statuses/804058064068509696,TWITTER,2016-11-30,0,0,0,0,0,0,0,1882,1941,81321,Neutral
89505519,TWEET FROM: MARYCASTELLAR,MARYCASTELLAR,RT @Lucasfmilgrau Pessoas do bem como o time todo da chapecoense e jornalistas morrem pessoas  que não tem coração como Del Nero tão vivo vida injusta,http://twitter.com/97747936/statuses/804058189050171393,TWITTER,2016-11-30,0,0,0,0,0,0,0,1781,2191,77447,Neutral
